Cueanexo,Departamento,id_departamento,Común,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario,Secundario - INET
180158600,CAPITAL,18021,1.0,,1.0,,,
180158700,CAPITAL,18021,1.0,,1.0,,,
180158800,CAPITAL,18021,1.0,,1.0,,,
180158900,CAPITAL,18021,1.0,,1.0,,,
180159000,CAPITAL,18021,1.0,,1.0,,,
180159100,CAPITAL,18021,1.0,,1.0,,,
180159200,GOYA,18070,1.0,,1.0,1.0,,
180159400,BELLA VISTA,18007,1.0,,1.0,,,
180159401,BELLA VISTA,18007,1.0,,1.0,,,
180159402,BELLA VISTA,18007,1.0,,1.0,,,
180159403,BELLA VISTA,18007,1.0,,1.0,,,
180159404,BELLA VISTA,18007,1.0,,1.0,,,
180159500,CONCEPCION,18028,1.0,,1.0,,,
180159501,CONCEPCION,18028,1.0,,1.0,,,
180159600,CONCEPCION,18028,1.0,,1.0,,,
180159601,CONCEPCION,18028,1.0,,1.0,,,
180159602,CONCEPCION,18028,1.0,,1.0,,,
180159603,CONCEPCION,18028,1.0,,1.0,,,
180159604,CONCEPCION,18028,1.0,,1.0,,,
180159605,CONCEPCION,18028,1.0,,1.0,,,
180159607,CONCEPCION,18028,1.0,,1.0,,,
180159700,CONCEPCION,18028,1.0,,1.0,,,
180159701,CONCEPCION,18028,1.0,,1.0,,,
180159702,CONCEPCION,18028,1.0,,1.0,,,
180159703,CONCEPCION,18028,1.0,,1.0,,,
180159704,CONCEPCION,18028,1.0,,1.0,,,
180159800,CONCEPCION,18028,1.0,,1.0,,,
180159801,CONCEPCION,18028,1.0,,1.0,,,
180159802,CONCEPCION,18028,1.0,,1.0,,,
180159900,CURUZU CUATIA,18035,1.0,,1.0,,,
180159901,CURUZU CUATIA,18035,1.0,,1.0,,,
180160000,CURUZU CUATIA,18035,1.0,,1.0,,,
180160001,CURUZU CUATIA,18035,1.0,,1.0,,,
180160100,CURUZU CUATIA,18035,1.0,,1.0,,,
180160101,CURUZU CUATIA,18035,1.0,,1.0,,,
180160200,EMPEDRADO,18042,1.0,,1.0,,,
180160201,EMPEDRADO,18042,1.0,,1.0,,,
180160202,EMPEDRADO,18042,1.0,,1.0,,,
180160203,EMPEDRADO,18042,1.0,,1.0,,,
180160300,ESQUINA,18049,1.0,,1.0,,,
180160301,ESQUINA,18049,1.0,,1.0,,,
180160400,GENERAL ALVEAR,18056,1.0,,1.0,,,
180160401,GENERAL ALVEAR,18056,1.0,,1.0,,,
180160402,GENERAL ALVEAR,18056,1.0,,1.0,,,
180160403,GENERAL ALVEAR,18056,1.0,,1.0,,,
180160404,GENERAL ALVEAR,18056,1.0,,1.0,,,
180160500,GENERAL PAZ,18063,1.0,,1.0,,,
180160501,GENERAL PAZ,18063,1.0,,1.0,,,
180160502,GENERAL PAZ,18063,1.0,,1.0,,,
180160503,GENERAL PAZ,18063,1.0,,1.0,,,
180160504,GENERAL PAZ,18063,1.0,,1.0,,,
180160600,GOYA,18070,1.0,,1.0,,,
180160601,GOYA,18070,1.0,,1.0,,,
180160602,GOYA,18070,1.0,,1.0,,,
180160603,GOYA,18070,1.0,,1.0,,,
180160604,GOYA,18070,1.0,,1.0,,,
180160700,GOYA,18070,1.0,,1.0,,,
180160701,GOYA,18070,1.0,,1.0,,,
180160800,GOYA,18070,1.0,,1.0,,,
180160801,GOYA,18070,1.0,,1.0,,,
180160802,GOYA,18070,1.0,,1.0,,,
180160803,GOYA,18070,1.0,,1.0,,,
180160900,GOYA,18070,1.0,,1.0,,,
180160901,GOYA,18070,1.0,,1.0,,,
180161000,ITATI,18077,1.0,,1.0,,,
180161001,ITATI,18077,1.0,,1.0,,,
180161002,ITATI,18077,1.0,,1.0,,,
180161003,ITATI,18077,1.0,,1.0,,,
180161100,ITUZAINGO,18084,1.0,,1.0,,,
180161101,ITUZAINGO,18084,1.0,,1.0,,,
180161200,ITUZAINGO,18084,1.0,,1.0,,,
180161205,ITUZAINGO,18084,1.0,,1.0,,,
180161300,LAVALLE,18091,1.0,,1.0,,,
180161301,LAVALLE,18091,1.0,,1.0,,,
180161302,LAVALLE,18091,1.0,,1.0,,,
180161303,LAVALLE,18091,1.0,,1.0,,,
180161304,LAVALLE,18091,1.0,,1.0,,,
180161400,MERCEDES,18105,1.0,,1.0,,,
180161401,MERCEDES,18105,1.0,,1.0,,,
180161402,MERCEDES,18105,1.0,,1.0,,,
180161403,MERCEDES,18105,1.0,,1.0,,,
180161404,MERCEDES,18105,1.0,,1.0,,,
180161407,MERCEDES,18105,1.0,,1.0,,,
180161500,MONTE CASEROS,18112,1.0,,1.0,,,
180161501,MONTE CASEROS,18112,1.0,,1.0,,,
180161600,MONTE CASEROS,18112,1.0,,1.0,,,
180161602,MONTE CASEROS,18112,1.0,,1.0,,,
180161603,MONTE CASEROS,18112,1.0,,1.0,,,
180161700,PASO DE LOS LIBRES,18119,1.0,,1.0,,,
180161701,PASO DE LOS LIBRES,18119,1.0,,1.0,,,
180161800,SAN LUIS DEL PALMAR,18140,1.0,,1.0,,,
180161801,SAN LUIS DEL PALMAR,18140,1.0,,1.0,,,
180161900,SAN MARTIN,18147,1.0,,1.0,,,
180161901,SAN MARTIN,18147,1.0,,1.0,,,
180161902,SAN MARTIN,18147,1.0,,1.0,,,
180161903,SAN MARTIN,18147,1.0,,1.0,,,
180162000,SAN MIGUEL,18154,1.0,,1.0,,,
180162001,SAN MIGUEL,18154,1.0,,1.0,,,
180162002,SAN MIGUEL,18154,1.0,,1.0,,,
180162003,SAN MIGUEL,18154,1.0,,1.0,,,
180162100,SAN ROQUE,18161,1.0,,1.0,,,
180162101,SAN ROQUE,18161,1.0,,1.0,,,
180162102,SAN ROQUE,18161,1.0,,1.0,,,
180162103,SAN ROQUE,18161,1.0,,1.0,,,
180162200,SANTO TOME,18168,1.0,,1.0,,,
180162206,SANTO TOME,18168,1.0,,1.0,,,
180162300,SAUCE,18175,1.0,,1.0,,,
180162301,SAUCE,18175,1.0,,1.0,,,
180162302,SAUCE,18175,1.0,,1.0,,,
180162303,SAUCE,18175,1.0,,1.0,,,
180162400,CAPITAL,18021,1.0,,,,1.0,
180162500,CAPITAL,18021,1.0,,1.0,,,
180162501,CAPITAL,18021,1.0,,1.0,,,
180162502,CAPITAL,18021,1.0,,1.0,,,
180162600,CURUZU CUATIA,18035,,,,,,
180162700,CURUZU CUATIA,18035,,,,,,
180162800,CAPITAL,18021,,,,,,
180162900,CAPITAL,18021,,,,,,
180163000,SANTO TOME,18168,1.0,,,,1.0,
180163100,MERCEDES,18105,1.0,,,1.0,,
180163200,MERCEDES,18105,1.0,,,1.0,,
180163400,CURUZU CUATIA,18035,1.0,,,,1.0,1.0
180163500,ITATI,18077,,,,,,
180163600,GENERAL PAZ,18063,,,,,,
180163700,MERCEDES,18105,1.0,,1.0,,,
180163701,MERCEDES,18105,1.0,,1.0,,,
180163702,MERCEDES,18105,1.0,,1.0,,,
180163703,MERCEDES,18105,1.0,,1.0,,,
180163800,EMPEDRADO,18042,,,,,,
180163900,SALADAS,18126,,,,,,
180164100,GOYA,18070,1.0,,,,1.0,
180164101,GOYA,18070,,,,,,
180164200,LAVALLE,18091,,,,,,
180164300,PASO DE LOS LIBRES,18119,1.0,,1.0,,,
180164301,PASO DE LOS LIBRES,18119,1.0,,1.0,,,
180164302,PASO DE LOS LIBRES,18119,1.0,,1.0,,,
180164303,PASO DE LOS LIBRES,18119,1.0,,1.0,,,
180164400,CAPITAL,18021,1.0,,,,1.0,1.0
180164401,CAPITAL,18021,,,,,,
180164500,SAN COSME,18133,,,,,,
180164600,CAPITAL,18021,1.0,,,,1.0,
180164601,MBURUCUYA,18098,,,,,,
180164602,SANTO TOME,18168,,,,,,
180164800,CAPITAL,18021,1.0,1.0,1.0,,,
180164900,SAN COSME,18133,1.0,,,1.0,,
180165000,CAPITAL,18021,1.0,,,,,
180165002,SAN COSME,18133,1.0,,,,,
180165003,EMPEDRADO,18042,1.0,,,,,
180165004,GENERAL PAZ,18063,1.0,,,,,
180165100,MERCEDES,18105,,,,,,
180165200,EMPEDRADO,18042,1.0,,,,1.0,
180165300,BELLA VISTA,18007,1.0,,,,1.0,
180165301,BELLA VISTA,18007,1.0,,,,1.0,
180165400,PASO DE LOS LIBRES,18119,1.0,,1.0,1.0,,
180165600,ITUZAINGO,18084,1.0,,1.0,1.0,,
180165800,CAPITAL,18021,1.0,,,,,
180165900,CURUZU CUATIA,18035,1.0,,,,,
180166100,CAPITAL,18021,,,,,,
180166200,SALADAS,18126,,,,,,
180166300,ITUZAINGO,18084,1.0,,,,1.0,
180166400,LAVALLE,18091,1.0,,,,1.0,
180166401,LAVALLE,18091,1.0,,,,1.0,
180166500,SAN LUIS DEL PALMAR,18140,,,,,,
180166600,CONCEPCION,18028,,,,,,
180166700,LAVALLE,18091,,,,,,
180166800,MBURUCUYA,18098,,,,,,
180166900,SAN ROQUE,18161,,,,,,
180167000,GENERAL PAZ,18063,,,,,,
180167100,SAN MARTIN,18147,,,,,,
180167200,ESQUINA,18049,,,,,,
180167300,EMPEDRADO,18042,,,,,,
180167400,SAN COSME,18133,,,,,,
180167500,ITUZAINGO,18084,,,,,,
180167600,CONCEPCION,18028,,,,,,
180167700,MONTE CASEROS,18112,,,,,,
180167800,SAN LUIS DEL PALMAR,18140,1.0,,,,1.0,
180168100,SANTO TOME,18168,1.0,1.0,1.0,,,
180168300,MERCEDES,18105,,,,,,
180168400,SAUCE,18175,,,,,,
180168600,CAPITAL,18021,,,,,,
180168700,CAPITAL,18021,,,,,,
180168800,MERCEDES,18105,1.0,,,,1.0,1.0
180168900,CAPITAL,18021,1.0,,,,1.0,
180169000,SAN MARTIN,18147,1.0,,,,1.0,
180169001,SAN MARTIN,18147,,,,,,
180169100,CAPITAL,18021,1.0,,,,,
180169101,PASO DE LOS LIBRES,18119,1.0,,,,,
180169102,GOYA,18070,1.0,,,,,
180169200,PASO DE LOS LIBRES,18119,1.0,,,,1.0,
180169300,GENERAL PAZ,18063,1.0,,,,1.0,1.0
180169400,BERON DE ASTRADA,18014,1.0,,,,1.0,
180169500,GENERAL PAZ,18063,1.0,,,,1.0,1.0
180169700,SALADAS,18126,,,,,,
180169900,CAPITAL,18021,,,,,,
180170000,SAN LUIS DEL PALMAR,18140,1.0,,,,1.0,
180170100,CAPITAL,18021,,,,,,
180170200,CAPITAL,18021,,,,,,
180170300,GOYA,18070,,,,,,
180170400,ESQUINA,18049,,,,,,
180170500,CAPITAL,18021,,,,,,
180170502,CAPITAL,18021,,,,,,
180170503,CAPITAL,18021,,,,,,
180170508,CAPITAL,18021,,,,,,
180170510,CAPITAL,18021,,,,,,
180170511,CAPITAL,18021,,,,,,
180170512,CAPITAL,18021,,,,,,
180170515,CAPITAL,18021,,,,,,
180170516,CAPITAL,18021,,,,,,
180170517,CAPITAL,18021,,,,,,
180170518,CAPITAL,18021,,,,,,
180170522,CAPITAL,18021,,,,,,
180170524,CAPITAL,18021,,,,,,
180170536,SAN LUIS DEL PALMAR,18140,,,,,,
180170538,BELLA VISTA,18007,,,,,,
180170539,GENERAL PAZ,18063,,,,,,
180170540,EMPEDRADO,18042,,,,,,
180170541,EMPEDRADO,18042,,,,,,
180170542,ESQUINA,18049,,,,,,
180170544,SAN MIGUEL,18154,,,,,,
180170545,ITATI,18077,,,,,,
180170546,ITATI,18077,,,,,,
180170547,GOYA,18070,,,,,,
180170548,GOYA,18070,,,,,,
180170549,SAN ROQUE,18161,,,,,,
180170550,PASO DE LOS LIBRES,18119,,,,,,
180170551,PASO DE LOS LIBRES,18119,,,,,,
180170552,MERCEDES,18105,,,,,,
180170553,CURUZU CUATIA,18035,,,,,,
180170554,CURUZU CUATIA,18035,,,,,,
180170555,SAN LUIS DEL PALMAR,18140,,,,,,
180170556,SALADAS,18126,,,,,,
180170557,ITUZAINGO,18084,,,,,,
180170558,MBURUCUYA,18098,,,,,,
180170559,SAUCE,18175,,,,,,
180170560,SANTO TOME,18168,,,,,,
180170561,MONTE CASEROS,18112,,,,,,
180170562,LAVALLE,18091,,,,,,
180170563,LAVALLE,18091,,,,,,
180170564,CAPITAL,18021,,,,,,
180170565,CAPITAL,18021,,,,,,
180170566,CAPITAL,18021,,,,,,
180170567,CAPITAL,18021,,,,,,
180170568,CAPITAL,18021,,,,,,
180170569,CAPITAL,18021,,,,,,
180170570,CAPITAL,18021,,,,,,
180170571,CAPITAL,18021,,,,,,
180170572,CAPITAL,18021,,,,,,
180170573,CAPITAL,18021,,,,,,
180170574,CAPITAL,18021,,,,,,
180170800,MONTE CASEROS,18112,1.0,,,,1.0,
180170900,SAN MARTIN,18147,1.0,,,,1.0,
180171000,MERCEDES,18105,1.0,,,,1.0,
180171100,MERCEDES,18105,1.0,,,,1.0,
180171200,MERCEDES,18105,1.0,,,,1.0,
180171600,CAPITAL,18021,,,,,,
180171800,ITUZAINGO,18084,,,,,,
180171900,SANTO TOME,18168,1.0,,,,1.0,1.0
180172000,LAVALLE,18091,,,,,,
180172100,CAPITAL,18021,,,,,,
180172200,CAPITAL,18021,1.0,,1.0,,,
180172300,MERCEDES,18105,,,,,,
180172400,SAN COSME,18133,1.0,,1.0,,,
180172401,SAN COSME,18133,1.0,,1.0,,,
180172402,SAN COSME,18133,1.0,,1.0,,,
180172403,SAN COSME,18133,1.0,,1.0,,,
180172500,ESQUINA,18049,1.0,,1.0,,,
180172501,ESQUINA,18049,1.0,,1.0,,,
180172502,ESQUINA,18049,1.0,,1.0,,,
180172600,BELLA VISTA,18007,1.0,,1.0,,,
180172601,BELLA VISTA,18007,1.0,,1.0,,,
180172602,BELLA VISTA,18007,1.0,,1.0,,,
180172603,BELLA VISTA,18007,1.0,,1.0,,,
180172604,BELLA VISTA,18007,1.0,,1.0,,,
180172605,BELLA VISTA,18007,1.0,,1.0,,,
180172606,BELLA VISTA,18007,1.0,,1.0,,,
180172607,BELLA VISTA,18007,1.0,,1.0,,,
180172608,BELLA VISTA,18007,1.0,,1.0,,,
180172700,LAVALLE,18091,1.0,,1.0,,,
180172701,LAVALLE,18091,1.0,,1.0,,,
180172702,LAVALLE,18091,1.0,,1.0,,,
180172703,LAVALLE,18091,1.0,,1.0,,,
180172704,LAVALLE,18091,1.0,,1.0,,,
180172705,LAVALLE,18091,1.0,,1.0,,,
180172706,LAVALLE,18091,1.0,,1.0,,,
180172707,LAVALLE,18091,1.0,,1.0,,,
180172800,GOYA,18070,1.0,,1.0,,,
180172801,GOYA,18070,1.0,,1.0,,,
180172802,GOYA,18070,1.0,,1.0,,,
180172803,GOYA,18070,1.0,,1.0,,,
180172804,GOYA,18070,1.0,,1.0,,,
180172805,GOYA,18070,1.0,,1.0,,,
180173000,CAPITAL,18021,1.0,,,,,
180173100,GOYA,18070,1.0,,1.0,,,
180173101,GOYA,18070,1.0,,1.0,,,
180173102,GOYA,18070,1.0,,1.0,,,
180173103,GOYA,18070,1.0,,1.0,,,
180173104,GOYA,18070,1.0,,1.0,,,
180173105,GOYA,18070,1.0,,1.0,,,
180173106,GOYA,18070,1.0,,1.0,,,
180173107,GOYA,18070,1.0,,1.0,,,
180173108,GOYA,18070,1.0,,1.0,,,
180173300,SAN COSME,18133,1.0,,1.0,,,
180173301,SAN COSME,18133,1.0,,1.0,,,
180173302,SAN COSME,18133,1.0,,1.0,,,
180173303,SAN COSME,18133,1.0,,1.0,,,
180173400,CAPITAL,18021,,,,,,
180173500,PASO DE LOS LIBRES,18119,,,,,,
180173600,SALADAS,18126,1.0,,,,,
180173700,GOYA,18070,1.0,,,,1.0,1.0
180173800,MONTE CASEROS,18112,,,,,,
180173900,MONTE CASEROS,18112,,,,,,
180174000,CAPITAL,18021,1.0,,1.0,,,
180174100,SAN MIGUEL,18154,1.0,,1.0,,,
180174101,SAN MIGUEL,18154,1.0,,1.0,,,
180174102,SAN MIGUEL,18154,1.0,,1.0,,,
180174200,CAPITAL,18021,1.0,,1.0,,,
180174300,SAN MARTIN,18147,1.0,,1.0,,,
180174301,SAN MARTIN,18147,1.0,,1.0,,,
180174400,SANTO TOME,18168,1.0,,1.0,,,
180174402,SANTO TOME,18168,1.0,,1.0,,,
180174500,ESQUINA,18049,1.0,,1.0,,,
180174501,ESQUINA,18049,1.0,,1.0,,,
180174502,ESQUINA,18049,1.0,,1.0,,,
180174503,ESQUINA,18049,1.0,,1.0,,,
180174504,ESQUINA,18049,1.0,,1.0,,,
180174505,ESQUINA,18049,1.0,,1.0,,,
180174506,ESQUINA,18049,1.0,,1.0,,,
180174600,ITUZAINGO,18084,1.0,,1.0,,,
180174700,ITUZAINGO,18084,1.0,,1.0,,,
180174701,ITUZAINGO,18084,1.0,,1.0,,,
180174800,LAVALLE,18091,1.0,,1.0,,,
180174801,LAVALLE,18091,1.0,,1.0,,,
180174802,LAVALLE,18091,1.0,,1.0,,,
180174803,LAVALLE,18091,1.0,,1.0,,,
180174804,LAVALLE,18091,1.0,,1.0,,,
180174805,LAVALLE,18091,1.0,,1.0,,,
180174806,LAVALLE,18091,1.0,,1.0,,,
180174900,BELLA VISTA,18007,1.0,,1.0,,,
180174901,BELLA VISTA,18007,1.0,,1.0,,,
180174902,BELLA VISTA,18007,1.0,,1.0,,,
180174903,BELLA VISTA,18007,1.0,,1.0,,,
180174904,BELLA VISTA,18007,1.0,,1.0,,,
180174905,BELLA VISTA,18007,1.0,,1.0,,,
180174906,BELLA VISTA,18007,1.0,,1.0,,,
180174907,BELLA VISTA,18007,1.0,,1.0,,,
180174908,BELLA VISTA,18007,1.0,,1.0,,,
180175000,SALADAS,18126,1.0,,1.0,,,
180175001,SALADAS,18126,1.0,,1.0,,,
180175002,SALADAS,18126,1.0,,1.0,,,
180175003,SALADAS,18126,1.0,,1.0,,,
180175004,SALADAS,18126,1.0,,1.0,,,
180175005,SALADAS,18126,1.0,,1.0,,,
180175006,SALADAS,18126,1.0,,1.0,,,
180175007,SALADAS,18126,1.0,,1.0,,,
180175008,SALADAS,18126,1.0,,1.0,,,
180175009,SALADAS,18126,1.0,,1.0,,,
180175100,SAN ROQUE,18161,1.0,,1.0,,,
180175101,SAN ROQUE,18161,1.0,,1.0,,,
180175200,EMPEDRADO,18042,1.0,,1.0,,,
180175201,EMPEDRADO,18042,1.0,,1.0,,,
180175202,EMPEDRADO,18042,1.0,,1.0,,,
180175204,EMPEDRADO,18042,1.0,,1.0,,,
180175205,EMPEDRADO,18042,1.0,,1.0,,,
180175300,SAUCE,18175,1.0,,1.0,,,
180175301,SAUCE,18175,1.0,,1.0,,,
180175302,SAUCE,18175,1.0,,1.0,,,
180175303,SAUCE,18175,1.0,,1.0,,,
180175304,SAUCE,18175,1.0,,1.0,,,
180175305,SAUCE,18175,1.0,,1.0,,,
180175306,SAUCE,18175,1.0,,1.0,,,
180175400,GOYA,18070,1.0,,1.0,,,
180175401,GOYA,18070,1.0,,1.0,,,
180175402,GOYA,18070,1.0,,1.0,,,
180175403,GOYA,18070,1.0,,1.0,,,
180175404,GOYA,18070,1.0,,1.0,,,
180175405,GOYA,18070,1.0,,1.0,,,
180175406,GOYA,18070,1.0,,1.0,,,
180175500,ESQUINA,18049,1.0,,1.0,,,
180175501,ESQUINA,18049,1.0,,1.0,,,
180175502,ESQUINA,18049,1.0,,1.0,,,
180175503,ESQUINA,18049,1.0,,1.0,,,
180175504,ESQUINA,18049,1.0,,1.0,,,
180175505,ESQUINA,18049,1.0,,1.0,,,
180175600,CONCEPCION,18028,1.0,,,,1.0,1.0
180175700,CONCEPCION,18028,,,,,,
180175800,SAUCE,18175,1.0,,,,1.0,1.0
180175900,PASO DE LOS LIBRES,18119,1.0,1.0,1.0,,,
180176000,CURUZU CUATIA,18035,1.0,,1.0,,,
180176001,CURUZU CUATIA,18035,1.0,,1.0,,,
180176002,CURUZU CUATIA,18035,1.0,,1.0,,,
180176003,CURUZU CUATIA,18035,1.0,,1.0,,,
180176004,CURUZU CUATIA,18035,1.0,,1.0,,,
180176005,CURUZU CUATIA,18035,1.0,,1.0,,,
180176006,CURUZU CUATIA,18035,1.0,,1.0,,,
180176100,CAPITAL,18021,1.0,,,,1.0,
180176200,SAN ROQUE,18161,1.0,,,,1.0,
180176300,CAPITAL,18021,1.0,,,,1.0,
180176400,GENERAL ALVEAR,18056,1.0,,,,,
180176401,SAN MARTIN,18147,1.0,,,,,
180176500,GENERAL PAZ,18063,1.0,,,,,
180176502,SAN MIGUEL,18154,1.0,,,,,
180176503,GENERAL PAZ,18063,1.0,,,,,
180176504,GENERAL PAZ,18063,1.0,,,,,
180176600,LAVALLE,18091,1.0,,,,,
180176601,LAVALLE,18091,1.0,,,,,
180176602,LAVALLE,18091,1.0,,,,,
180176603,LAVALLE,18091,1.0,,,,,
180176604,LAVALLE,18091,1.0,,,,,
180176700,CAPITAL,18021,1.0,,,,1.0,
180176800,ITUZAINGO,18084,1.0,,,,,
180176801,ITUZAINGO,18084,1.0,,,,,
180176802,BERON DE ASTRADA,18014,1.0,,,,,
180176803,ITUZAINGO,18084,1.0,,,,,
180176804,ITUZAINGO,18084,1.0,,,,,
180176805,CONCEPCION,18028,1.0,,,,,
180176900,MERCEDES,18105,1.0,,,,1.0,
180177000,LAVALLE,18091,,,,,,
180177100,SAUCE,18175,1.0,,,,,
180177200,CAPITAL,18021,,,,,,
180177300,MBURUCUYA,18098,1.0,,,,,
180177301,CONCEPCION,18028,1.0,,,,,
180177302,SALADAS,18126,1.0,,,,,
180177400,SAN ROQUE,18161,,,,,,
180177500,GENERAL ALVEAR,18056,,,,,,
180177600,MBURUCUYA,18098,1.0,,,1.0,,
180177700,MBURUCUYA,18098,1.0,,,1.0,,
180177800,SAN LUIS DEL PALMAR,18140,1.0,,,,,
180177900,LAVALLE,18091,1.0,,,,1.0,
180178000,SAN MIGUEL,18154,,,,,,
180178100,GENERAL PAZ,18063,1.0,,1.0,,,
180178101,GENERAL PAZ,18063,1.0,,1.0,,,
180178102,GENERAL PAZ,18063,1.0,,1.0,,,
180178103,GENERAL PAZ,18063,1.0,,1.0,,,
180178105,GENERAL PAZ,18063,1.0,,1.0,,,
180178106,GENERAL PAZ,18063,1.0,,1.0,,,
180178200,MERCEDES,18105,1.0,,,1.0,,
180178300,MONTE CASEROS,18112,1.0,,1.0,,,
180178301,MONTE CASEROS,18112,1.0,,1.0,,,
180178302,MONTE CASEROS,18112,1.0,,1.0,,,
180178303,MONTE CASEROS,18112,1.0,,1.0,,,
180178400,PASO DE LOS LIBRES,18119,1.0,,,1.0,,
180178500,SANTO TOME,18168,1.0,,,1.0,,
180178600,CAPITAL,18021,1.0,,1.0,,,
180178700,SALADAS,18126,1.0,,,,1.0,
180178800,LAVALLE,18091,1.0,,,,1.0,
180178900,SALADAS,18126,1.0,,,,1.0,
180179000,CAPITAL,18021,1.0,1.0,1.0,,,
180179100,SANTO TOME,18168,,,,,,
180179200,LAVALLE,18091,,,,,,
180179300,PASO DE LOS LIBRES,18119,1.0,,,,1.0,
180179400,SAUCE,18175,,,,,,
180179500,ITUZAINGO,18084,,,,,,
180179600,LAVALLE,18091,1.0,,,,1.0,
180179700,SAN MARTIN,18147,1.0,,,,1.0,
180179701,SAN MARTIN,18147,1.0,,,,1.0,
180179800,SAN COSME,18133,,,,,,
180179900,CAPITAL,18021,1.0,,,,1.0,
180180100,SANTO TOME,18168,1.0,,1.0,1.0,1.0,
180180200,CAPITAL,18021,1.0,1.0,1.0,1.0,1.0,
180180300,CAPITAL,18021,1.0,,1.0,1.0,,
180180400,CAPITAL,18021,1.0,,,,,
180180500,MBURUCUYA,18098,1.0,,,,1.0,1.0
180180600,ITUZAINGO,18084,1.0,,,,1.0,
180180700,SANTO TOME,18168,1.0,,1.0,,,
180180800,BELLA VISTA,18007,,,,,,
180180900,GOYA,18070,,,,,,
180181000,GOYA,18070,,,,,,
180181100,GOYA,18070,,,,,,
180181200,GOYA,18070,,,,,,
180181300,GOYA,18070,,,,,,
180181500,CAPITAL,18021,1.0,,,,,
180181600,CAPITAL,18021,,,,,,
180181800,CAPITAL,18021,1.0,,,,,
180182100,ESQUINA,18049,1.0,,,,1.0,
180182101,ESQUINA,18049,1.0,,,,1.0,
180182102,ESQUINA,18049,1.0,,,,1.0,
180182400,GOYA,18070,1.0,,,,1.0,
180182500,SANTO TOME,18168,1.0,,,,1.0,
180182600,CAPITAL,18021,,,,,,
180182601,CAPITAL,18021,,,,,,
180182602,CAPITAL,18021,,,,,,
180182603,CAPITAL,18021,,,,,,
180182604,CAPITAL,18021,,,,,,
180182605,CAPITAL,18021,,,,,,
180182606,CAPITAL,18021,,,,,,
180182608,CAPITAL,18021,,,,,,
180182609,CAPITAL,18021,,,,,,
180182610,CAPITAL,18021,,,,,,
180182700,SALADAS,18126,,,,,,
180182800,CAPITAL,18021,,,,,,
180182900,ITATI,18077,1.0,,,,,
180182901,ITATI,18077,1.0,,,,,
180183000,SAN MIGUEL,18154,1.0,,,,,
180183100,CAPITAL,18021,1.0,,,1.0,,
180183200,CAPITAL,18021,1.0,,1.0,,,
180183300,MONTE CASEROS,18112,,,,,,
180183400,CURUZU CUATIA,18035,1.0,,,,1.0,1.0
180183500,CONCEPCION,18028,,,,,,
180183600,SAN MARTIN,18147,1.0,,1.0,,,
180183700,SAN LUIS DEL PALMAR,18140,1.0,,,,1.0,
180183800,SANTO TOME,18168,1.0,,1.0,,,
180183900,SANTO TOME,18168,1.0,,1.0,,,
180184000,SANTO TOME,18168,1.0,,1.0,,,
180184100,MERCEDES,18105,,,,,,
180184200,CURUZU CUATIA,18035,,,,,,
180184300,CAPITAL,18021,1.0,1.0,1.0,,,
180184400,ESQUINA,18049,,,,,,
180184500,SANTO TOME,18168,1.0,,,,1.0,
180184600,ITATI,18077,1.0,,,,1.0,
180184700,GENERAL PAZ,18063,1.0,,,,1.0,
180184800,ESQUINA,18049,1.0,,1.0,,,
180184801,ESQUINA,18049,1.0,,1.0,,,
180184802,ESQUINA,18049,1.0,,1.0,,,
180184803,ESQUINA,18049,1.0,,1.0,,,
180184804,ESQUINA,18049,1.0,,1.0,,,
180184805,ESQUINA,18049,1.0,,1.0,,,
180185300,MONTE CASEROS,18112,1.0,,,,1.0,
180185400,GOYA,18070,1.0,,,,1.0,1.0
180185500,CAPITAL,18021,1.0,,,,1.0,
180185600,MERCEDES,18105,1.0,,,,1.0,
180185700,SAN COSME,18133,1.0,,,,1.0,
180185800,PASO DE LOS LIBRES,18119,1.0,,1.0,,,
180186100,ITATI,18077,1.0,,,,1.0,
180186200,CAPITAL,18021,,,,,,
180186300,GOYA,18070,,,,,,
180186400,CURUZU CUATIA,18035,,,,,,
180186500,SAN MIGUEL,18154,1.0,,,,1.0,
180186600,GOYA,18070,,,,,,
180186700,ESQUINA,18049,1.0,,,,1.0,
180186800,BELLA VISTA,18007,1.0,,,,1.0,
180186900,CAPITAL,18021,1.0,1.0,1.0,,,
180187000,CAPITAL,18021,1.0,,,,1.0,
180187100,PASO DE LOS LIBRES,18119,1.0,,,,1.0,
180187300,ESQUINA,18049,1.0,,,,1.0,
180187400,ITUZAINGO,18084,1.0,,,,1.0,
180187500,GOYA,18070,1.0,,,,1.0,
180187600,BELLA VISTA,18007,1.0,,,1.0,,
180187700,SAUCE,18175,,,,,,
180187800,GOYA,18070,,,,,,
180187900,ITUZAINGO,18084,,,,,,
180188000,SAN MARTIN,18147,1.0,,,,1.0,1.0
180188001,SAN MARTIN,18147,,,,,,
180188100,CURUZU CUATIA,18035,1.0,,,,1.0,
180188300,LAVALLE,18091,1.0,,,,1.0,
180188400,PASO DE LOS LIBRES,18119,1.0,,,,1.0,
180188500,ITUZAINGO,18084,,,,,,
180188600,SAUCE,18175,,,,,,
180188700,PASO DE LOS LIBRES,18119,1.0,,1.0,,,
