Cueanexo,Jurisdicción,Código de departamento,Común,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
780003300,Santa Cruz,78049,,,,,
780003400,Santa Cruz,78049,1.0,,1.0,,
780003500,Santa Cruz,78049,1.0,,,1.0,
780003600,Santa Cruz,78049,,,,,
780003700,Santa Cruz,78007,1.0,,,,1.0
780003800,Santa Cruz,78007,,,,,
780003801,Santa Cruz,78007,,,,,
780003900,Santa Cruz,78007,1.0,,,1.0,
780004000,Santa Cruz,78007,1.0,1.0,1.0,,
780004100,Santa Cruz,78007,,,,,
780004101,Santa Cruz,78007,,,,,
780004200,Santa Cruz,78042,,,,,
780004201,Santa Cruz,78042,,,,,
780004202,Santa Cruz,78042,,,,,
780004400,Santa Cruz,78042,1.0,,1.0,1.0,
780004500,Santa Cruz,78042,1.0,,1.0,,
780004600,Santa Cruz,78042,,,,,
780004601,Santa Cruz,78042,,,,,
780004700,Santa Cruz,78035,,,,,
780004800,Santa Cruz,78035,1.0,,,,1.0
780004900,Santa Cruz,78035,,,,,
780004901,Santa Cruz,78035,,,,,
780005000,Santa Cruz,78014,1.0,,,1.0,
780005100,Santa Cruz,78014,1.0,,1.0,,
780005200,Santa Cruz,78014,1.0,,1.0,,
780005300,Santa Cruz,78014,1.0,,,1.0,
780005400,Santa Cruz,78014,1.0,,1.0,,
780005500,Santa Cruz,78014,1.0,,,1.0,
780005600,Santa Cruz,78014,1.0,,1.0,,
780005800,Santa Cruz,78014,1.0,,1.0,,
780005900,Santa Cruz,78014,1.0,,1.0,1.0,1.0
780006000,Santa Cruz,78014,1.0,,,1.0,
780006100,Santa Cruz,78014,1.0,,1.0,,
780006200,Santa Cruz,78014,1.0,,1.0,,
780006300,Santa Cruz,78014,,,,,
780006400,Santa Cruz,78035,,,,,
780006500,Santa Cruz,78049,1.0,,,1.0,
780006600,Santa Cruz,78014,1.0,,1.0,,
780006700,Santa Cruz,78014,1.0,,,,1.0
780006800,Santa Cruz,78014,,,,,
780006801,Santa Cruz,78014,,,,,
780006802,Santa Cruz,78014,,,,,
780006900,Santa Cruz,78014,1.0,,,1.0,
780007000,Santa Cruz,78014,,,,,
780007100,Santa Cruz,78014,1.0,,1.0,,
780007200,Santa Cruz,78014,1.0,,1.0,,
780007300,Santa Cruz,78014,1.0,,,1.0,
780007500,Santa Cruz,78014,1.0,,1.0,1.0,
780007600,Santa Cruz,78014,,,,,
780007700,Santa Cruz,78014,,,,,
780007800,Santa Cruz,78021,1.0,,,,1.0
780007900,Santa Cruz,78021,1.0,,1.0,,
780008000,Santa Cruz,78021,1.0,,,1.0,
780008100,Santa Cruz,78021,,,,,
780008200,Santa Cruz,78021,,,,,
780008300,Santa Cruz,78021,,,,,
780008500,Santa Cruz,78021,1.0,,,,1.0
780008600,Santa Cruz,78021,,,,,
780008700,Santa Cruz,78021,1.0,,1.0,,
780008800,Santa Cruz,78021,1.0,,,1.0,
780008900,Santa Cruz,78021,1.0,,,1.0,
780009000,Santa Cruz,78021,1.0,,1.0,,
780009100,Santa Cruz,78021,1.0,,1.0,1.0,
780009300,Santa Cruz,78021,1.0,,,1.0,
780009400,Santa Cruz,78021,1.0,1.0,1.0,1.0,1.0
780009800,Santa Cruz,78021,1.0,1.0,1.0,,
780009900,Santa Cruz,78021,1.0,,1.0,,
780010100,Santa Cruz,78021,1.0,,1.0,,
780010200,Santa Cruz,78021,,,,,
780010400,Santa Cruz,78021,1.0,,,,1.0
780010500,Santa Cruz,78021,1.0,,,1.0,
780010600,Santa Cruz,78021,,,,,
780010700,Santa Cruz,78021,1.0,,1.0,,
780010800,Santa Cruz,78021,1.0,,1.0,,
780010900,Santa Cruz,78021,,,,,
780010901,Santa Cruz,78021,,,,,
780010903,Santa Cruz,78021,,,,,
780010904,Santa Cruz,78021,,,,,
780011000,Santa Cruz,78028,1.0,,,1.0,
780011100,Santa Cruz,78021,,,,,
780011101,Santa Cruz,78021,,,,,
780011200,Santa Cruz,78021,1.0,,1.0,,
780011300,Santa Cruz,78021,1.0,,,1.0,
780011400,Santa Cruz,78021,1.0,,,1.0,
780011500,Santa Cruz,78021,,,,,
780011501,Santa Cruz,78021,,,,,
780011502,Santa Cruz,78021,,,,,
780011600,Santa Cruz,78021,1.0,,,,1.0
780011700,Santa Cruz,78021,1.0,,,1.0,
780011800,Santa Cruz,78028,1.0,,1.0,,
780011900,Santa Cruz,78028,1.0,,1.0,,
780012000,Santa Cruz,78049,1.0,,,1.0,
780012100,Santa Cruz,78049,1.0,,,,1.0
780012200,Santa Cruz,78049,1.0,,,,1.0
780012300,Santa Cruz,78007,1.0,,,,1.0
780012400,Santa Cruz,78007,,,,,
780012500,Santa Cruz,78007,1.0,,,1.0,
780012600,Santa Cruz,78007,1.0,,1.0,,
780012700,Santa Cruz,78007,,,,,
780012900,Santa Cruz,78007,1.0,,1.0,1.0,
780013000,Santa Cruz,78042,1.0,,,,1.0
780013100,Santa Cruz,78042,1.0,,,1.0,
780013200,Santa Cruz,78035,1.0,,,1.0,
780013300,Santa Cruz,78035,1.0,,,1.0,
780013400,Santa Cruz,78035,1.0,,1.0,,
780013500,Santa Cruz,78014,1.0,,,1.0,
780013600,Santa Cruz,78014,1.0,,,1.0,
780013700,Santa Cruz,78014,1.0,,,1.0,
780013800,Santa Cruz,78014,1.0,,1.0,,
780013900,Santa Cruz,78014,1.0,,1.0,,
780014000,Santa Cruz,78014,1.0,,,,1.0
780014100,Santa Cruz,78014,1.0,,,1.0,
780014200,Santa Cruz,78014,,,,,
780014201,Santa Cruz,78014,,,,,
780014202,Santa Cruz,78014,,,,,
780014300,Santa Cruz,78014,1.0,,,1.0,
780014400,Santa Cruz,78014,1.0,,,,1.0
780014500,Santa Cruz,78014,1.0,,1.0,,
780014600,Santa Cruz,78014,,,,,
780014602,Santa Cruz,78014,,,,,
780014700,Santa Cruz,78014,1.0,,,1.0,
780014800,Santa Cruz,78014,1.0,,,1.0,
780014900,Santa Cruz,78014,,,,,
780015000,Santa Cruz,78014,1.0,,,1.0,
780015100,Santa Cruz,78014,1.0,,,,1.0
780015200,Santa Cruz,78014,1.0,,,,1.0
780015300,Santa Cruz,78014,1.0,,,,1.0
780015400,Santa Cruz,78014,,,,,
780015500,Santa Cruz,78014,1.0,,,1.0,
780015600,Santa Cruz,78014,1.0,,,,1.0
780015700,Santa Cruz,78014,1.0,,1.0,,
780015900,Santa Cruz,78014,1.0,,,1.0,
780016000,Santa Cruz,78014,1.0,,,,1.0
780016100,Santa Cruz,78014,1.0,,,1.0,
780016300,Santa Cruz,78014,1.0,,,1.0,
780016400,Santa Cruz,78014,1.0,,,,1.0
780016500,Santa Cruz,78014,1.0,,,,1.0
780016600,Santa Cruz,78014,1.0,,,,1.0
780016700,Santa Cruz,78014,1.0,,,1.0,
780016800,Santa Cruz,78014,1.0,,1.0,,
780016900,Santa Cruz,78014,1.0,,,1.0,
780017000,Santa Cruz,78014,,,,,
780017001,Santa Cruz,78014,,,,,
780017100,Santa Cruz,78035,1.0,,1.0,1.0,
780017200,Santa Cruz,78035,1.0,,,,1.0
780017300,Santa Cruz,78035,,,,,
780017400,Santa Cruz,78035,1.0,,1.0,,
780017401,Santa Cruz,78035,1.0,,1.0,,
780017500,Santa Cruz,78035,1.0,,,1.0,
780017600,Santa Cruz,78049,1.0,,1.0,,
780017700,Santa Cruz,78049,1.0,,,1.0,
780017800,Santa Cruz,78014,1.0,,,1.0,
780017900,Santa Cruz,78014,1.0,,,,1.0
780018000,Santa Cruz,78014,1.0,,1.0,,
780018100,Santa Cruz,78014,,,,,
780018200,Santa Cruz,78014,,,,,
780018300,Santa Cruz,78014,1.0,,,1.0,
780018500,Santa Cruz,78014,1.0,,1.0,,
780018600,Santa Cruz,78014,1.0,,,1.0,
780018700,Santa Cruz,78014,,,,,
780018701,Santa Cruz,78014,,,,,
780018800,Santa Cruz,78014,,,,,
780019000,Santa Cruz,78014,1.0,,,1.0,
780019100,Santa Cruz,78014,1.0,,,1.0,
780019200,Santa Cruz,78014,1.0,,1.0,1.0,
780019300,Santa Cruz,78014,1.0,,,1.0,
780019400,Santa Cruz,78014,1.0,,,1.0,
780019500,Santa Cruz,78014,1.0,,,,1.0
780019600,Santa Cruz,78014,1.0,,,,1.0
780019700,Santa Cruz,78021,1.0,,,1.0,
780019800,Santa Cruz,78021,,,,,
780019900,Santa Cruz,78021,1.0,,,1.0,
780020000,Santa Cruz,78021,1.0,,,,1.0
780020100,Santa Cruz,78021,1.0,,1.0,,
780020200,Santa Cruz,78021,1.0,,,1.0,
780020300,Santa Cruz,78021,1.0,,,1.0,
780020400,Santa Cruz,78021,1.0,,,,1.0
780020500,Santa Cruz,78021,1.0,,1.0,,
780020700,Santa Cruz,78021,,,,,
780020701,Santa Cruz,78021,,,,,
780020800,Santa Cruz,78021,1.0,,,1.0,
780020900,Santa Cruz,78021,1.0,,,,1.0
780021000,Santa Cruz,78021,1.0,,1.0,1.0,
780021100,Santa Cruz,78021,1.0,,,,1.0
780021200,Santa Cruz,78021,1.0,,,,1.0
780021300,Santa Cruz,78021,1.0,,1.0,1.0,
780021400,Santa Cruz,78021,1.0,,,,1.0
780021500,Santa Cruz,78021,1.0,,,,1.0
780021600,Santa Cruz,78021,1.0,,,1.0,
780021800,Santa Cruz,78021,1.0,,,1.0,
780021900,Santa Cruz,78021,1.0,,,1.0,
780022000,Santa Cruz,78021,,,,,
780022100,Santa Cruz,78021,1.0,,1.0,,
780022200,Santa Cruz,78021,1.0,,,,1.0
780022300,Santa Cruz,78021,1.0,,1.0,,
780022400,Santa Cruz,78021,1.0,,,1.0,
780022500,Santa Cruz,78021,1.0,,,,1.0
780022600,Santa Cruz,78021,1.0,,1.0,,
780022700,Santa Cruz,78021,,,,,
780022701,Santa Cruz,78021,,,,,
780022704,Santa Cruz,78028,,,,,
780022705,Santa Cruz,78014,,,,,
780022800,Santa Cruz,78021,1.0,,,1.0,
780022900,Santa Cruz,78021,1.0,,,,1.0
780023000,Santa Cruz,78021,,,,,
780023100,Santa Cruz,78021,1.0,,1.0,,
780023200,Santa Cruz,78021,1.0,,,1.0,
780023400,Santa Cruz,78021,1.0,,,1.0,
780023500,Santa Cruz,78021,1.0,,,1.0,
780023600,Santa Cruz,78021,1.0,,1.0,,
780023700,Santa Cruz,78014,1.0,,1.0,1.0,
780023800,Santa Cruz,78014,1.0,,,1.0,
780023900,Santa Cruz,78021,1.0,,,1.0,
780024000,Santa Cruz,78014,1.0,,1.0,,
780024100,Santa Cruz,78021,1.0,,1.0,,
780024200,Santa Cruz,78021,1.0,,,1.0,
780024300,Santa Cruz,78021,1.0,,,1.0,
780024400,Santa Cruz,78021,1.0,,1.0,,
780024500,Santa Cruz,78021,1.0,,,,1.0
780024600,Santa Cruz,78014,1.0,,,,1.0
780024700,Santa Cruz,78021,1.0,,,,1.0
780024800,Santa Cruz,78021,1.0,,,,1.0
780024900,Santa Cruz,78014,1.0,,,,1.0
780025000,Santa Cruz,78021,1.0,,,1.0,
780025100,Santa Cruz,78021,1.0,,,,1.0
780025200,Santa Cruz,78021,1.0,,,,
780025300,Santa Cruz,78021,1.0,,,,
780025400,Santa Cruz,78028,1.0,,,1.0,
780025500,Santa Cruz,78014,1.0,,,1.0,
780025600,Santa Cruz,78014,1.0,,1.0,,
780025700,Santa Cruz,78035,1.0,,,1.0,
780025900,Santa Cruz,78014,,,,,
780026100,Santa Cruz,78014,,,,,
780026200,Santa Cruz,78021,,,,,
780026300,Santa Cruz,78014,,,,,
780026400,Santa Cruz,78014,,,,,
780026500,Santa Cruz,78021,1.0,,,1.0,1.0
780026600,Santa Cruz,78028,1.0,,,1.0,
780026700,Santa Cruz,78035,,,,,
780026800,Santa Cruz,78014,1.0,,,1.0,
780026900,Santa Cruz,78014,1.0,,1.0,,
780027000,Santa Cruz,78021,1.0,,1.0,,
780027100,Santa Cruz,78021,1.0,,,1.0,
780027200,Santa Cruz,78014,1.0,,,1.0,
780027300,Santa Cruz,78028,1.0,,1.0,,
780027400,Santa Cruz,78014,,,,,
780027401,Santa Cruz,78014,,,,,
780027402,Santa Cruz,78014,,,,,
780027700,Santa Cruz,78014,,,,,
780027800,Santa Cruz,78014,1.0,,,1.0,
780027900,Santa Cruz,78028,,,,,
780028000,Santa Cruz,78014,1.0,,1.0,,
780028100,Santa Cruz,78021,,,,,
780028200,Santa Cruz,78028,1.0,,,,1.0
780028300,Santa Cruz,78042,1.0,,,1.0,
780028400,Santa Cruz,78014,1.0,,1.0,,
780028500,Santa Cruz,78028,1.0,,,,1.0
780028600,Santa Cruz,78028,,,,,
780028601,Santa Cruz,78028,,,,,
780028700,Santa Cruz,78028,1.0,1.0,1.0,1.0,1.0
780028800,Santa Cruz,78014,1.0,,,,1.0
780028900,Santa Cruz,78028,1.0,,,1.0,
780029000,Santa Cruz,78021,1.0,,,1.0,
780029100,Santa Cruz,78042,,,,,
780029200,Santa Cruz,78028,1.0,,,,
780029400,Santa Cruz,78014,1.0,,,1.0,
780029500,Santa Cruz,78014,1.0,,,,
780029600,Santa Cruz,78021,,,,,
780029602,Santa Cruz,78021,,,,,
780029700,Santa Cruz,78021,1.0,,,1.0,
780029800,Santa Cruz,78014,1.0,,,1.0,
780029900,Santa Cruz,78014,1.0,,,1.0,
780030000,Santa Cruz,78014,1.0,,1.0,,
780030100,Santa Cruz,78007,1.0,,,1.0,
780030200,Santa Cruz,78049,1.0,,,,1.0
780030400,Santa Cruz,78014,1.0,,,1.0,
780030500,Santa Cruz,78021,1.0,,1.0,,
780030600,Santa Cruz,78028,1.0,,,1.0,
780030700,Santa Cruz,78014,1.0,,1.0,,
780030800,Santa Cruz,78014,1.0,,1.0,,
780030900,Santa Cruz,78042,1.0,,,,1.0
780031000,Santa Cruz,78028,1.0,,,,1.0
780031100,Santa Cruz,78014,1.0,,,,1.0
780031300,Santa Cruz,78014,1.0,,,1.0,
780031400,Santa Cruz,78014,,,,,
780031500,Santa Cruz,78014,,,,,
780031502,Santa Cruz,78014,,,,,
780031600,Santa Cruz,78021,,,,,
780031700,Santa Cruz,78021,1.0,,,,
780031701,Santa Cruz,78014,1.0,,,,
780031702,Santa Cruz,78014,1.0,,,,
780031703,Santa Cruz,78014,1.0,,,,
780031800,Santa Cruz,78028,1.0,,,,1.0
780031900,Santa Cruz,78014,1.0,,,,1.0
780032000,Santa Cruz,78014,1.0,,,,1.0
780032100,Santa Cruz,78021,1.0,,,,1.0
780032200,Santa Cruz,78028,1.0,,1.0,,
780032300,Santa Cruz,78021,1.0,,,1.0,
780032400,Santa Cruz,78035,,,,,
780032401,Santa Cruz,78035,,,,,
780032500,Santa Cruz,78007,,,,,
780032501,Santa Cruz,78007,,,,,
780032600,Santa Cruz,78007,1.0,,1.0,,
780032700,Santa Cruz,78021,1.0,,,,1.0
780032900,Santa Cruz,78021,1.0,,,,
780033000,Santa Cruz,78014,1.0,,1.0,,
780033100,Santa Cruz,78021,1.0,,,,1.0
780033200,Santa Cruz,78028,1.0,,,1.0,
780033300,Santa Cruz,78021,1.0,1.0,1.0,,
780033400,Santa Cruz,78028,1.0,,1.0,,
780033500,Santa Cruz,78021,1.0,,,1.0,
780033700,Santa Cruz,78014,,,,,
780034000,Santa Cruz,78021,1.0,,,,1.0
780034100,Santa Cruz,78021,1.0,,,,1.0
780034200,Santa Cruz,78021,1.0,,,,1.0
780034300,Santa Cruz,78021,1.0,,,,1.0
780034400,Santa Cruz,78021,1.0,,,,1.0
780034500,Santa Cruz,78014,1.0,,,,1.0
780034600,Santa Cruz,78014,1.0,,,,1.0
780034700,Santa Cruz,78014,1.0,,,,1.0
780034800,Santa Cruz,78014,1.0,,,,1.0
780034900,Santa Cruz,78028,1.0,,,,1.0
780035000,Santa Cruz,78042,1.0,,1.0,,
780035100,Santa Cruz,78021,,,,,
780035101,Santa Cruz,78021,,,,,
780035200,Santa Cruz,78014,,,,,
780035300,Santa Cruz,78021,1.0,,1.0,,
780035400,Santa Cruz,78021,1.0,,1.0,,
780035500,Santa Cruz,78014,1.0,,1.0,,
780035600,Santa Cruz,78014,1.0,,,1.0,
780035700,Santa Cruz,78021,1.0,,,1.0,
780035800,Santa Cruz,78021,1.0,,,,1.0
780035900,Santa Cruz,78042,1.0,,,,1.0
780036000,Santa Cruz,78021,1.0,,,,1.0
780036100,Santa Cruz,78007,1.0,,,,1.0
780036200,Santa Cruz,78014,1.0,,,,1.0
780036300,Santa Cruz,78021,1.0,,,,1.0
780036400,Santa Cruz,78014,1.0,,,,1.0
780036600,Santa Cruz,78021,1.0,,,,1.0
780036700,Santa Cruz,78014,1.0,,1.0,1.0,1.0
780036800,Santa Cruz,78021,,,,,
780036801,Santa Cruz,78021,,,,,
780036802,Santa Cruz,78021,,,,,
780036803,Santa Cruz,78021,,,,,
780036804,Santa Cruz,78021,,,,,
780036805,Santa Cruz,78021,,,,,
780037100,Santa Cruz,78014,1.0,,,,1.0
780037200,Santa Cruz,78014,1.0,,,,1.0
780037300,Santa Cruz,78014,1.0,,1.0,,
780037400,Santa Cruz,78014,1.0,,1.0,,
780037600,Santa Cruz,78014,1.0,,1.0,,
780037900,Santa Cruz,78028,,,,,
780038000,Santa Cruz,78035,1.0,,,,1.0
780038300,Santa Cruz,78007,1.0,,,1.0,
780038400,Santa Cruz,78007,1.0,,,,1.0
780038500,Santa Cruz,78021,1.0,,,,
780038600,Santa Cruz,78007,1.0,,,,1.0
780038700,Santa Cruz,78021,1.0,,,,1.0
780038701,Santa Cruz,78007,1.0,,,,1.0
780038702,Santa Cruz,78021,1.0,,,,1.0
780038703,Santa Cruz,78035,1.0,,,,1.0
780038800,Santa Cruz,78021,,,,,
780038801,Santa Cruz,78021,,,,,
780038802,Santa Cruz,78028,,,,,
780038803,Santa Cruz,78014,,,,,
780038804,Santa Cruz,78014,,,,,
780038805,Santa Cruz,78014,,,,,
780038900,Santa Cruz,78021,1.0,1.0,1.0,,
780039100,Santa Cruz,78014,1.0,,1.0,1.0,
780039200,Santa Cruz,78014,1.0,,1.0,1.0,
780039300,Santa Cruz,78021,1.0,,1.0,,
780039400,Santa Cruz,78021,1.0,1.0,,,
780039500,Santa Cruz,78028,1.0,,,,1.0
780039600,Santa Cruz,78014,1.0,,,,1.0
780039900,Santa Cruz,78021,1.0,,1.0,1.0,1.0
780040000,Santa Cruz,78021,,,,,
780040100,Santa Cruz,78042,,,,,
780040300,Santa Cruz,78021,,,,,
820000100,Santa Fe,82049,,,,,
820000200,Santa Fe,82049,1.0,,1.0,,
820000300,Santa Fe,82049,1.0,,,1.0,
820000301,Santa Fe,82133,1.0,,1.0,1.0,
820000400,Santa Fe,82084,1.0,,,1.0,
820000500,Santa Fe,82084,,,,,
820000600,Santa Fe,82042,1.0,,,,1.0
820000700,Santa Fe,82042,1.0,,,1.0,
820000900,Santa Fe,82042,,,,,
820001100,Santa Fe,82042,1.0,,,1.0,
820001200,Santa Fe,82042,,,,,
820001500,Santa Fe,82042,1.0,,,,1.0
820001600,Santa Fe,82042,,,,,
820001601,Santa Fe,82042,,,,,
820001700,Santa Fe,82042,1.0,,,1.0,
820001800,Santa Fe,82042,1.0,,,,1.0
820002100,Santa Fe,82084,,,,,
820002300,Santa Fe,82084,1.0,,,1.0,
820002400,Santa Fe,82084,1.0,,,,1.0
820002500,Santa Fe,82084,1.0,1.0,1.0,,
820002501,Santa Fe,82084,1.0,1.0,1.0,,
820002600,Santa Fe,82084,1.0,,,,1.0
820002800,Santa Fe,82084,1.0,,,,
820002900,Santa Fe,82084,,,,,
820002901,Santa Fe,82084,,,,,
820003000,Santa Fe,82084,1.0,,,1.0,
820003100,Santa Fe,82084,,,,,
820003102,Santa Fe,82084,,,,,
820003103,Santa Fe,82084,,,,,
820003104,Santa Fe,82084,,,,,
820003105,Santa Fe,82084,,,,,
820003200,Santa Fe,82084,1.0,,1.0,1.0,
820003300,Santa Fe,82084,,,,,
820003500,Santa Fe,82084,1.0,,,,1.0
820003600,Santa Fe,82084,,,,,
820003700,Santa Fe,82084,,,,,
820003701,Santa Fe,82084,,,,,
820003800,Santa Fe,82077,1.0,,1.0,,
820003900,Santa Fe,82077,,,,,
820004000,Santa Fe,82084,,,,,
820004100,Santa Fe,82084,1.0,,,1.0,
820004200,Santa Fe,82084,1.0,,,,
820004201,Santa Fe,82084,1.0,,,,
820004300,Santa Fe,82084,,,,,
820004301,Santa Fe,82084,,,,,
820004303,Santa Fe,82084,,,,,
820004400,Santa Fe,82084,1.0,,1.0,1.0,
820004500,Santa Fe,82084,1.0,,,1.0,
820004700,Santa Fe,82084,,,,,
820004701,Santa Fe,82084,,,,,
820004800,Santa Fe,82084,1.0,,1.0,1.0,
820005000,Santa Fe,82084,1.0,,,,
820005100,Santa Fe,82070,1.0,,1.0,1.0,
820005200,Santa Fe,82070,1.0,,1.0,1.0,
820005300,Santa Fe,82070,1.0,1.0,1.0,,
820005400,Santa Fe,82021,,,,,
820005401,Santa Fe,82126,,,,,
820005402,Santa Fe,82021,,,,,
820005500,Santa Fe,82070,1.0,,,1.0,
820005501,Santa Fe,82070,1.0,,,1.0,
820005502,Santa Fe,82070,1.0,,,1.0,
820005600,Santa Fe,82070,1.0,,,1.0,
820005700,Santa Fe,82070,1.0,,,,1.0
820005800,Santa Fe,82070,,,,,
820005801,Santa Fe,82070,,,,,
820005802,Santa Fe,82070,,,,,
820006000,Santa Fe,82070,1.0,,,1.0,
820006100,Santa Fe,82070,1.0,,1.0,1.0,
820006200,Santa Fe,82070,,,,,
820006204,Santa Fe,82070,,,,,
820006205,Santa Fe,82070,,,,,
820006206,Santa Fe,82105,,,,,
820006207,Santa Fe,82105,,,,,
820006208,Santa Fe,82070,,,,,
820006300,Santa Fe,82070,1.0,1.0,1.0,,
820006400,Santa Fe,82070,,,,,
820006401,Santa Fe,82070,,,,,
820006500,Santa Fe,82070,1.0,,,1.0,
820006600,Santa Fe,82070,1.0,,,1.0,
820006700,Santa Fe,82070,1.0,,,1.0,
820006800,Santa Fe,82070,1.0,,,1.0,
820006900,Santa Fe,82056,1.0,,,1.0,
820007300,Santa Fe,82056,1.0,,1.0,,
820007303,Santa Fe,82056,1.0,,1.0,,
820007500,Santa Fe,82056,,,,,
820007502,Santa Fe,82056,,,,,
820007600,Santa Fe,82056,1.0,,,,1.0
820007700,Santa Fe,82056,1.0,,,1.0,
820007900,Santa Fe,82056,1.0,,1.0,,
820007903,Santa Fe,82056,1.0,,1.0,,
820007905,Santa Fe,82056,1.0,,1.0,,
820008000,Santa Fe,82056,1.0,,,,1.0
820008100,Santa Fe,82056,1.0,1.0,1.0,1.0,
820008200,Santa Fe,82056,1.0,1.0,1.0,1.0,
820008300,Santa Fe,82056,1.0,,,,1.0
820008302,Santa Fe,82056,1.0,,,,1.0
820008900,Santa Fe,82014,1.0,,1.0,,
820009100,Santa Fe,82014,1.0,,,1.0,
820009200,Santa Fe,82014,1.0,,,,1.0
820009700,Santa Fe,82014,1.0,,,1.0,
820009800,Santa Fe,82014,1.0,,,,1.0
820009900,Santa Fe,82014,1.0,,,1.0,
820010000,Santa Fe,82014,1.0,,1.0,1.0,
820010100,Santa Fe,82014,1.0,,,,1.0
820010300,Santa Fe,82056,1.0,,,,1.0
820010500,Santa Fe,82014,1.0,,1.0,,
820010501,Santa Fe,82014,1.0,,1.0,,
820010502,Santa Fe,82014,1.0,,1.0,,
820010600,Santa Fe,82014,,,,,
820010700,Santa Fe,82014,,,,,
820010800,Santa Fe,82084,1.0,,1.0,1.0,
820010900,Santa Fe,82084,,,,,
820011000,Santa Fe,82084,,,,,
820011100,Santa Fe,82084,1.0,,1.0,,
820011101,Santa Fe,82084,1.0,,1.0,,
820011200,Santa Fe,82084,1.0,,1.0,1.0,
820011400,Santa Fe,82028,1.0,,,1.0,
820011500,Santa Fe,82028,,,,,
820011600,Santa Fe,82084,1.0,,,,1.0
820011700,Santa Fe,82084,1.0,,1.0,1.0,
820011800,Santa Fe,82084,1.0,,,,1.0
820011900,Santa Fe,82084,1.0,,1.0,1.0,
820012000,Santa Fe,82084,1.0,,1.0,1.0,
820012100,Santa Fe,82084,1.0,,1.0,,
820012300,Santa Fe,82084,1.0,,1.0,1.0,
820012400,Santa Fe,82084,1.0,,1.0,1.0,
820012600,Santa Fe,82070,1.0,,,1.0,
820012700,Santa Fe,82070,1.0,,,,1.0
820012800,Santa Fe,82070,1.0,,,1.0,
820012801,Santa Fe,82070,1.0,,,1.0,
820012900,Santa Fe,82070,1.0,,,,1.0
820013000,Santa Fe,82070,1.0,,,1.0,
820013100,Santa Fe,82084,,,,,
820013101,Santa Fe,82084,,,,,
820013200,Santa Fe,82084,1.0,,,1.0,
820013300,Santa Fe,82084,1.0,,1.0,,
820013400,Santa Fe,82084,1.0,,,,1.0
820013500,Santa Fe,82084,1.0,,,,1.0
820013600,Santa Fe,82084,1.0,,,1.0,
820013700,Santa Fe,82084,,,,,
820013800,Santa Fe,82084,1.0,,,1.0,
820013900,Santa Fe,82084,,,,,
820014200,Santa Fe,82084,,,,,
820014300,Santa Fe,82084,,,,,
820014301,Santa Fe,82084,,,,,
820014400,Santa Fe,82084,1.0,,,,1.0
820014600,Santa Fe,82063,1.0,,,,1.0
820014700,Santa Fe,82063,1.0,,,1.0,
820014800,Santa Fe,82063,1.0,,1.0,1.0,
820014900,Santa Fe,82063,,,,,
820015100,Santa Fe,82084,1.0,,,,1.0
820015200,Santa Fe,82084,1.0,,1.0,1.0,
820015400,Santa Fe,82014,1.0,,1.0,,
820015500,Santa Fe,82014,1.0,,,,
820015501,Santa Fe,82042,1.0,,,,
820015600,Santa Fe,82014,1.0,,,,1.0
820015601,Santa Fe,82014,1.0,,,,1.0
820015602,Santa Fe,82014,1.0,,,,1.0
820015700,Santa Fe,82063,1.0,,,,1.0
820016200,Santa Fe,82084,1.0,,,,1.0
820016500,Santa Fe,82084,1.0,,,1.0,
820016600,Santa Fe,82084,,,,,
820016601,Santa Fe,82084,,,,,
820016603,Santa Fe,82084,,,,,
820016605,Santa Fe,82084,,,,,
820016800,Santa Fe,82007,1.0,,1.0,,
820016801,Santa Fe,82007,1.0,,1.0,,
820016900,Santa Fe,82007,1.0,,,1.0,
820017000,Santa Fe,82063,1.0,,,,1.0
820017100,Santa Fe,82119,,,,,
820017200,Santa Fe,82084,,,,,
820017300,Santa Fe,82084,,,,,
820017302,Santa Fe,82084,,,,,
820017303,Santa Fe,82084,,,,,
820017304,Santa Fe,82084,,,,,
820017305,Santa Fe,82084,,,,,
820017306,Santa Fe,82084,,,,,
820017400,Santa Fe,82063,,,,,
820017500,Santa Fe,82063,1.0,,,,
820017501,Santa Fe,82112,1.0,,,,
820017600,Santa Fe,82084,1.0,,1.0,1.0,
820017700,Santa Fe,82084,1.0,,,1.0,
820017800,Santa Fe,82084,1.0,,,1.0,
820017900,Santa Fe,82084,,,,,
820018100,Santa Fe,82084,1.0,,,1.0,
820018200,Santa Fe,82084,,,,,
820018201,Santa Fe,82084,,,,,
820018202,Santa Fe,82084,,,,,
820018203,Santa Fe,82084,,,,,
820018300,Santa Fe,82084,,,,,
820018400,Santa Fe,82084,1.0,,1.0,1.0,
820018500,Santa Fe,82119,1.0,,1.0,1.0,
820018600,Santa Fe,82119,1.0,,,1.0,
820018700,Santa Fe,82119,1.0,,1.0,1.0,
820018800,Santa Fe,82063,,,,,
820018900,Santa Fe,82063,1.0,,,1.0,
820019000,Santa Fe,82063,1.0,,,,1.0
820019100,Santa Fe,82063,1.0,,1.0,,
820019300,Santa Fe,82063,1.0,,,,1.0
820019400,Santa Fe,82063,1.0,,1.0,1.0,
820019500,Santa Fe,82063,1.0,,,1.0,
820019600,Santa Fe,82063,1.0,,,1.0,
820019700,Santa Fe,82063,,,,,
